"","airs_monitor_id","agency_desc","pollutant_name","exceptional_event_id","event_description","event_type_code","event_type_description","event_begin_date","event_end_date","sample_value","sample_date_time","sample_units","concurrence_ind","concurrence_date","concurrence_comment","naaqs_description","naaqs_statistic","naaqs_basis","naaqs_level","date","state_county_fips","state","county"
"3087","34-015-0002-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.086,"2016/05/25 2:00:00 PM","ppm","Y","2017/12/08 1:38:28 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"34015","New Jersey","Gloucester County"
"3088","34-003-0006-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.085,"2016/05/25 2:00:00 PM","ppm","Y","2017/12/07 3:01:00 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"34003","New Jersey","Bergen County"
"3089","34-019-0001-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.085,"2016/05/25 2:00:00 PM","ppm","Y","2017/12/08 2:22:32 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"34019","New Jersey","Hunterdon County"
"3090","34-007-0002-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.078,"2016/05/25 2:00:00 PM","ppm","Y","2017/12/08 10:50:51 AM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"34007","New Jersey","Camden County"
"3091","34-001-0006-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.084,"2016/05/25 2:00:00 PM","ppm","Y","2017/12/07 2:56:42 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"34001","New Jersey","Atlantic County"
"3092","34-007-1001-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.077,"2016/05/25 2:00:00 PM","ppm","Y","2017/12/08 11:08:20 AM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"34007","New Jersey","Camden County"
"3093","34-021-0005-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.086,"2016/05/25 2:00:00 PM","ppm","Y","2017/12/08 2:22:33 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"34021","New Jersey","Mercer County"
"3094","34-011-0007-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.08,"2016/05/25 2:00:00 PM","ppm","Y","2017/12/08 11:08:20 AM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"34011","New Jersey","Cumberland County"
"3095","34-013-0003-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.083,"2016/05/25 2:00:00 PM","ppm","Y","2017/12/08 1:25:44 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"34013","New Jersey","Essex County"
"3096","34-023-0011-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.088,"2016/05/25 2:00:00 PM","ppm","Y","2017/12/08 2:22:37 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-25,"34023","New Jersey","Middlesex County"
"3097","34-019-0001-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.085,"2016/05/25 2:00:00 PM","ppm","Y","2017/12/08 2:22:32 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"34019","New Jersey","Hunterdon County"
"3098","34-023-0011-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.088,"2016/05/25 2:00:00 PM","ppm","Y","2017/12/08 2:22:37 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"34023","New Jersey","Middlesex County"
"3099","34-011-0007-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.08,"2016/05/25 2:00:00 PM","ppm","Y","2017/12/08 11:08:20 AM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"34011","New Jersey","Cumberland County"
"3100","34-007-1001-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.077,"2016/05/25 2:00:00 PM","ppm","Y","2017/12/08 11:08:20 AM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"34007","New Jersey","Camden County"
"3101","34-041-0007-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.081,"2016/05/25 2:00:00 PM","ppm","Y","2017/12/08 2:22:39 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"34041","New Jersey","Warren County"
"3102","34-003-0006-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.085,"2016/05/25 2:00:00 PM","ppm","Y","2017/12/07 3:01:00 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"34003","New Jersey","Bergen County"
"3103","34-031-5001-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.079,"2016/05/25 2:00:00 PM","ppm","Y","2017/12/08 2:22:39 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"34031","New Jersey","Passaic County"
"3104","34-007-0002-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.078,"2016/05/25 2:00:00 PM","ppm","Y","2017/12/08 10:50:51 AM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"34007","New Jersey","Camden County"
"3105","34-025-0005-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.084,"2016/05/25 2:00:00 PM","ppm","Y","2017/12/08 2:22:37 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"34025","New Jersey","Monmouth County"
"3106","34-021-0005-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.086,"2016/05/25 2:00:00 PM","ppm","Y","2017/12/08 2:22:33 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"34021","New Jersey","Mercer County"
"3107","34-013-0003-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.083,"2016/05/25 2:00:00 PM","ppm","Y","2017/12/08 1:25:44 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"34013","New Jersey","Essex County"
"3108","34-015-0002-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.086,"2016/05/25 2:00:00 PM","ppm","Y","2017/12/08 1:38:28 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"34015","New Jersey","Gloucester County"
"3109","34-001-0006-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.084,"2016/05/25 2:00:00 PM","ppm","Y","2017/12/07 2:56:42 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"34001","New Jersey","Atlantic County"
"3110","34-027-3001-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.085,"2016/05/25 2:00:00 PM","ppm","Y","2017/12/08 2:22:38 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"34027","New Jersey","Morris County"
"3111","34-017-0006-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.076,"2016/05/25 2:00:00 PM","ppm","Y","2017/12/08 1:38:29 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"34017","New Jersey","Hudson County"
"3112","34-029-0006-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.094,"2016/05/25 2:00:00 PM","ppm","Y","2017/12/08 2:22:38 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-25,"34029","New Jersey","Ocean County"
"3113","34-029-0006-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.099,"2016/05/25 3:00:00 PM","ppm","Y","2017/12/08 2:22:38 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"34029","New Jersey","Ocean County"
"3114","34-027-3001-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.087,"2016/05/25 3:00:00 PM","ppm","Y","2017/12/08 2:22:38 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"34027","New Jersey","Morris County"
"3115","34-017-0006-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.075,"2016/05/25 3:00:00 PM","ppm","Y","2017/12/08 1:38:29 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"34017","New Jersey","Hudson County"
"3116","34-001-0006-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.085,"2016/05/25 3:00:00 PM","ppm","Y","2017/12/07 2:56:42 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"34001","New Jersey","Atlantic County"
"3117","34-007-1001-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.079,"2016/05/25 3:00:00 PM","ppm","Y","2017/12/08 11:08:20 AM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"34007","New Jersey","Camden County"
"3118","34-003-0006-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.09,"2016/05/25 3:00:00 PM","ppm","Y","2017/12/07 3:01:00 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"34003","New Jersey","Bergen County"
"3119","34-019-0001-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.086,"2016/05/25 3:00:00 PM","ppm","Y","2017/12/08 2:22:32 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"34019","New Jersey","Hunterdon County"
"3120","34-011-0007-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.082,"2016/05/25 3:00:00 PM","ppm","Y","2017/12/08 11:08:20 AM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"34011","New Jersey","Cumberland County"
"3121","34-015-0002-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.085,"2016/05/25 3:00:00 PM","ppm","Y","2017/12/08 1:38:28 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"34015","New Jersey","Gloucester County"
"3122","34-021-0005-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.086,"2016/05/25 3:00:00 PM","ppm","Y","2017/12/08 2:22:33 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"34021","New Jersey","Mercer County"
"3123","34-013-0003-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.086,"2016/05/25 3:00:00 PM","ppm","Y","2017/12/08 1:25:44 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"34013","New Jersey","Essex County"
"3124","34-031-5001-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.083,"2016/05/25 3:00:00 PM","ppm","Y","2017/12/08 2:22:39 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"34031","New Jersey","Passaic County"
"3125","34-023-0011-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.086,"2016/05/25 3:00:00 PM","ppm","Y","2017/12/08 2:22:37 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"34023","New Jersey","Middlesex County"
"3126","34-041-0007-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.081,"2016/05/25 3:00:00 PM","ppm","Y","2017/12/08 2:22:39 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"34041","New Jersey","Warren County"
"3127","34-025-0005-44201-1","New Jersey State Department Of Environmental Protection","Ozone",1924,"Fort McMurray wildfire, Alberta, Canada, May 1,2016-July 5,2016","RF","Fire - Canadian.","2016/05/01","2016/07/05",0.085,"2016/05/25 3:00:00 PM","ppm","Y","2017/12/08 2:22:37 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-25,"34025","New Jersey","Monmouth County"
